tab	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
	This study		1.8	45.0	45.4	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:12:19	4.79e-07	8.84e-09	9.84e-09	7.36e-09	8	273	CF17.6b:LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	56	pmagpy-3.22.1	CF17.6b	u	0.0075	0	0.0	0.0	6	273
	This study		1.7	44.3	44.2	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:13:40	4.7e-07	8.320000000000001e-09	9.6e-09	7.3e-09	8	273	CF17.6b:LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	57	pmagpy-3.22.1	CF17.6b	u	0.01	0	0.0	0.0	7	273
	This study		1.7	43.6	42.8	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:15:00	4.5899999999999997e-07	7.73e-09	9.19e-09	7.2199999999999995e-09	8	273	CF17.6b:LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	58	pmagpy-3.22.1	CF17.6b	u	0.0125	0	0.0	0.0	8	273
	This study		1.7	43.0	41.3	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:16:21	4.49e-07	7.42e-09	8.63e-09	7.1499999999999995e-09	8	273	CF17.6b:LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	59	pmagpy-3.22.1	CF17.6b	u	0.015	0	0.0	0.0	9	273
	This study		1.6	41.8	38.1	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:17:41	4.3e-07	6.4900000000000005e-09	7.879999999999998e-09	7.0099999999999996e-09	8	273	CF17.6b:LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	60	pmagpy-3.22.1	CF17.6b	u	0.02	0	0.0	0.0	10	273
	This study		1.5	40.9	34.8	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:19:02	4.11e-07	5.589999999999999e-09	7.240000000000001e-09	6.85e-09	8	273	CF17.6b:LP-DIR-AF11	LT-AF-Z:LP-DIR-AF	g	61	pmagpy-3.22.1	CF17.6b	u	0.025	0	0.0	0.0	11	273
	This study		1.5	39.6	30.4	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:20:23	3.89e-07	4.66e-09	6.0499999999999996e-09	6.64e-09	8	273	CF17.6b:LP-DIR-AF12	LT-AF-Z:LP-DIR-AF	g	62	pmagpy-3.22.1	CF17.6b	u	0.03	0	0.0	0.0	12	273
	This study		1.4	38.6	27.1	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:21:43	3.74e-07	3.6e-09	5.23e-09	6.48e-09	8	273	CF17.6b:LP-DIR-AF13	LT-AF-Z:LP-DIR-AF	g	63	pmagpy-3.22.1	CF17.6b	u	0.035	0	0.0	0.0	13	273
	This study		1.3	37.9	23.6	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:23:04	3.6e-07	3.03e-09	4.64e-09	6.35e-09	8	273	CF17.6b:LP-DIR-AF14	LT-AF-Z:LP-DIR-AF	g	64	pmagpy-3.22.1	CF17.6b	u	0.04	0	0.0	0.0	14	273
	This study		1.2	37.4	20.3	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:24:25	3.47e-07	2.6100000000000003e-09	4.04e-09	6.15e-09	8	273	CF17.6b:LP-DIR-AF15	LT-AF-Z:LP-DIR-AF	g	65	pmagpy-3.22.1	CF17.6b	u	0.045	0	0.0	0.0	15	273
	This study		1.3	36.5	17.1	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:25:49	3.37e-07	2.7399999999999996e-09	4.6100000000000004e-09	5.96e-09	8	273	CF17.6b:LP-DIR-AF16	LT-AF-Z:LP-DIR-AF	g	66	pmagpy-3.22.1	CF17.6b	u	0.05	0	0.0	0.0	16	273
	This study		1.1	35.9	13.9	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:27:10	3.29e-07	2.0100000000000003e-09	3.16e-09	5.73e-09	8	273	CF17.6b:LP-DIR-AF17	LT-AF-Z:LP-DIR-AF	g	67	pmagpy-3.22.1	CF17.6b	u	0.055	0	0.0	0.0	17	273
	This study		1.0	35.2	10.0	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:28:31	3.2100000000000003e-07	1.94e-09	2.59e-09	5.2600000000000004e-09	8	273	CF17.6b:LP-DIR-AF18	LT-AF-Z:LP-DIR-AF	g	68	pmagpy-3.22.1	CF17.6b	u	0.06	0	0.0	0.0	18	273
	This study		1.0	34.0	4.1	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:29:51	3.09e-07	2.2899999999999997e-09	2.04e-09	5.02e-09	8	273	CF17.6b:LP-DIR-AF19	LT-AF-Z:LP-DIR-AF	g	69	pmagpy-3.22.1	CF17.6b	u	0.07	0	0.0	0.0	19	273
	This study		1.0	33.0	-4.4	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:31:12	3.02e-07	2.92e-09	2.25e-09	4.85e-09	8	273	CF17.6b:LP-DIR-AF20	LT-AF-Z:LP-DIR-AF	g	70	pmagpy-3.22.1	CF17.6b	u	0.08	0	0.0	0.0	20	273
	This study		1.0	32.2	-11.5	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:32:33	3.02e-07	3.53e-09	2.1899999999999997e-09	4.35e-09	8	273	CF17.6b:LP-DIR-AF21	LT-AF-Z:LP-DIR-AF	g	71	pmagpy-3.22.1	CF17.6b	u	0.09	0	0.0	0.0	21	273
	This study		1.0	31.3	-16.8	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:33:54	3.06e-07	4.379999999999999e-09	2.35e-09	4.01e-09	8	273	CF17.6b:LP-DIR-AF22	LT-AF-Z:LP-DIR-AF	g	72	pmagpy-3.22.1	CF17.6b	u	0.1	0	0.0	0.0	22	273
	This study		1.1	28.9	-25.4	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:35:16	3.11e-07	5.03e-09	3.07e-09	3.4600000000000005e-09	8	273	CF17.6b:LP-DIR-AF23	LT-AF-Z:LP-DIR-AF	g	73	pmagpy-3.22.1	CF17.6b	u	0.12	0	0.0	0.0	23	273
	This study		1.2	26.6	-33.1	CF17.6b:LP-DIR-AF	hargrave 2017-12-01 23:36:41	3.29e-07	6.47e-09	3.78e-09	2.8100000000000004e-09	8	273	CF17.6b:LP-DIR-AF24	LT-AF-Z:LP-DIR-AF	g	74	pmagpy-3.22.1	CF17.6b	u	0.14	0	0.0	0.0	24	273
	This study		1.1	260.1	27.1	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:38:20	1.82e-07	2.14e-09	1.3800000000000002e-09	2.31e-09	8	273	CF17.8b:LP-DIR-AF0	LT-NO:LP-DIR-AF	g	75	pmagpy-3.22.1	CF17.8b	u	0.0	0	0.0	0.0	0	273
	This study		1.1	260.1	27.0	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:39:41	1.8100000000000002e-07	1.89e-09	1.7399999999999998e-09	2.25e-09	8	273	CF17.8b:LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	76	pmagpy-3.22.1	CF17.8b	u	0.001	0	0.0	0.0	1	273
	This study		1.1	260.2	26.9	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:41:02	1.8100000000000002e-07	1.88e-09	1.75e-09	2.27e-09	8	273	CF17.8b:LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	77	pmagpy-3.22.1	CF17.8b	u	0.002	0	0.0	0.0	2	273
	This study		1.1	260.6	26.7	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:42:23	1.8100000000000002e-07	1.85e-09	1.7399999999999998e-09	2.27e-09	8	273	CF17.8b:LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	78	pmagpy-3.22.1	CF17.8b	u	0.003	0	0.0	0.0	3	273
	This study		1.1	261.0	26.6	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:43:43	1.8e-07	1.8600000000000002e-09	1.7199999999999999e-09	2.26e-09	8	273	CF17.8b:LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	79	pmagpy-3.22.1	CF17.8b	u	0.004	0	0.0	0.0	4	273
	This study		1.1	261.5	26.5	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:45:04	1.7899999999999997e-07	1.82e-09	1.8e-09	2.26e-09	8	273	CF17.8b:LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	80	pmagpy-3.22.1	CF17.8b	u	0.005	0	0.0	0.0	5	273
	This study		1.0	262.9	26.3	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:46:25	1.7699999999999998e-07	1.56e-09	1.8299999999999999e-09	2.23e-09	8	273	CF17.8b:LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	81	pmagpy-3.22.1	CF17.8b	u	0.0075	0	0.0	0.0	6	273
	This study		1.0	264.3	26.1	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:47:46	1.75e-07	1.4800000000000003e-09	1.65e-09	2.1899999999999997e-09	8	273	CF17.8b:LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	82	pmagpy-3.22.1	CF17.8b	u	0.01	0	0.0	0.0	7	273
	This study		1.0	265.9	25.8	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:49:07	1.72e-07	1.46e-09	1.5e-09	2.14e-09	8	273	CF17.8b:LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	83	pmagpy-3.22.1	CF17.8b	u	0.0125	0	0.0	0.0	8	273
	This study		1.0	267.3	25.5	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:50:27	1.7e-07	1.57e-09	1.7399999999999998e-09	2.12e-09	8	273	CF17.8b:LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	84	pmagpy-3.22.1	CF17.8b	u	0.015	0	0.0	0.0	9	273
	This study		1.0	270.8	24.9	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:51:48	1.65e-07	1.3300000000000002e-09	1.8299999999999999e-09	2.0499999999999997e-09	8	273	CF17.8b:LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	85	pmagpy-3.22.1	CF17.8b	u	0.02	0	0.0	0.0	10	273
	This study		1.0	274.0	24.3	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:53:09	1.6e-07	1.26e-09	1.49e-09	1.98e-09	8	273	CF17.8b:LP-DIR-AF11	LT-AF-Z:LP-DIR-AF	g	86	pmagpy-3.22.1	CF17.8b	u	0.025	0	0.0	0.0	11	273
	This study		1.0	279.1	23.6	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:54:30	1.53e-07	1.57e-09	1.46e-09	1.89e-09	8	273	CF17.8b:LP-DIR-AF12	LT-AF-Z:LP-DIR-AF	g	87	pmagpy-3.22.1	CF17.8b	u	0.03	0	0.0	0.0	12	273
	This study		0.9	282.9	22.5	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:55:50	1.47e-07	6.6e-10	1.19e-09	1.82e-09	8	273	CF17.8b:LP-DIR-AF13	LT-AF-Z:LP-DIR-AF	g	88	pmagpy-3.22.1	CF17.8b	u	0.035	0	0.0	0.0	13	273
	This study		1.0	285.8	21.6	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:57:11	1.43e-07	1.14e-09	1.3300000000000002e-09	1.7800000000000003e-09	8	273	CF17.8b:LP-DIR-AF14	LT-AF-Z:LP-DIR-AF	g	89	pmagpy-3.22.1	CF17.8b	u	0.04	0	0.0	0.0	14	273
	This study		1.0	289.1	21.4	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:58:32	1.3900000000000001e-07	1.0499999999999999e-09	1.36e-09	1.7300000000000002e-09	8	273	CF17.8b:LP-DIR-AF15	LT-AF-Z:LP-DIR-AF	g	90	pmagpy-3.22.1	CF17.8b	u	0.045	0	0.0	0.0	15	273
	This study		1.0	292.5	20.8	CF17.8b:LP-DIR-AF	hargrave 2017-12-01 23:59:53	1.35e-07	1.29e-09	1.32e-09	1.6899999999999997e-09	8	273	CF17.8b:LP-DIR-AF16	LT-AF-Z:LP-DIR-AF	g	91	pmagpy-3.22.1	CF17.8b	u	0.05	0	0.0	0.0	16	273
	This study		0.8	295.5	20.0	CF17.8b:LP-DIR-AF	hargrave 2017-12-02 00:01:14	1.31e-07	7.12e-10	1.02e-09	1.6399999999999997e-09	8	273	CF17.8b:LP-DIR-AF17	LT-AF-Z:LP-DIR-AF	g	92	pmagpy-3.22.1	CF17.8b	u	0.055	0	0.0	0.0	17	273
	This study		1.0	298.3	18.6	CF17.8b:LP-DIR-AF	hargrave 2017-12-02 00:02:35	1.28e-07	8.46e-10	1.7399999999999998e-09	1.57e-09	8	273	CF17.8b:LP-DIR-AF18	LT-AF-Z:LP-DIR-AF	g	93	pmagpy-3.22.1	CF17.8b	u	0.06	0	0.0	0.0	18	273
	This study		0.9	304.3	16.5	CF17.8b:LP-DIR-AF	hargrave 2017-12-02 00:03:56	1.2e-07	1.09e-09	1.01e-09	1.5e-09	8	273	CF17.8b:LP-DIR-AF19	LT-AF-Z:LP-DIR-AF	g	94	pmagpy-3.22.1	CF17.8b	u	0.07	0	0.0	0.0	19	273
	This study		0.8	310.5	13.9	CF17.8b:LP-DIR-AF	hargrave 2017-12-02 00:05:17	1.1699999999999999e-07	8.33e-10	8.93e-10	1.49e-09	8	273	CF17.8b:LP-DIR-AF20	LT-AF-Z:LP-DIR-AF	g	95	pmagpy-3.22.1	CF17.8b	u	0.08	0	0.0	0.0	20	273
	This study		0.9	316.4	11.2	CF17.8b:LP-DIR-AF	hargrave 2017-12-02 00:06:38	1.14e-07	1.25e-09	7.290000000000001e-10	1.46e-09	8	273	CF17.8b:LP-DIR-AF21	LT-AF-Z:LP-DIR-AF	g	96	pmagpy-3.22.1	CF17.8b	u	0.09	0	0.0	0.0	21	273
	This study		0.9	322.5	9.4	CF17.8b:LP-DIR-AF	hargrave 2017-12-02 00:07:59	1.12e-07	1.15e-09	7.610000000000001e-10	1.4400000000000002e-09	8	273	CF17.8b:LP-DIR-AF22	LT-AF-Z:LP-DIR-AF	g	97	pmagpy-3.22.1	CF17.8b	u	0.1	0	0.0	0.0	22	273
	This study		0.9	330.9	5.3	CF17.8b:LP-DIR-AF	hargrave 2017-12-02 00:09:21	1.14e-07	1.66e-09	8.160000000000001e-10	1.2800000000000001e-09	8	273	CF17.8b:LP-DIR-AF23	LT-AF-Z:LP-DIR-AF	g	98	pmagpy-3.22.1	CF17.8b	u	0.12	0	0.0	0.0	23	273
	This study		1.0	338.1	2.8	CF17.8b:LP-DIR-AF	hargrave 2017-12-02 00:10:46	1.13e-07	1.49e-09	9.41e-10	1.3900000000000002e-09	8	273	CF17.8b:LP-DIR-AF24	LT-AF-Z:LP-DIR-AF	g	99	pmagpy-3.22.1	CF17.8b	u	0.14	0	0.0	0.0	24	273
	This study		1.3	192.2	29.0	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:17:34	4.84e-06	1.2e-07	6.59e-08	4.9e-08	8	273	CF18.10b:LP-DIR-AF0	LT-NO:LP-DIR-AF	g	0	pmagpy-3.22.1	CF18.10b	u	0.0	0	0.0	0.0	0	273
	This study		1.3	192.1	29.0	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:18:55	4.78e-06	1.1800000000000001e-07	7.07e-08	4.4100000000000004e-08	8	273	CF18.10b:LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	1	pmagpy-3.22.1	CF18.10b	u	0.001	0	0.0	0.0	1	273
	This study		1.3	192.3	29.1	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:20:17	4.61e-06	1.11e-07	6.73e-08	4.53e-08	8	273	CF18.10b:LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	2	pmagpy-3.22.1	CF18.10b	u	0.002	0	0.0	0.0	2	273
	This study		1.3	192.5	29.2	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:21:38	4.39e-06	1.0699999999999999e-07	6.33e-08	4.0199999999999996e-08	8	273	CF18.10b:LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	3	pmagpy-3.22.1	CF18.10b	u	0.003	0	0.0	0.0	3	273
	This study		1.3	192.8	29.4	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:22:59	4.15e-06	1e-07	6.09e-08	3.95e-08	8	273	CF18.10b:LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	4	pmagpy-3.22.1	CF18.10b	u	0.004	0	0.0	0.0	4	273
	This study		1.3	193.0	29.4	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:24:20	3.94e-06	9.6e-08	5.6100000000000006e-08	3.48e-08	8	273	CF18.10b:LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	5	pmagpy-3.22.1	CF18.10b	u	0.005	0	0.0	0.0	5	273
	This study		1.3	193.5	29.8	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:25:42	3.5e-06	8.48e-08	5.2e-08	3.1e-08	8	273	CF18.10b:LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	6	pmagpy-3.22.1	CF18.10b	u	0.0075	0	0.0	0.0	6	273
	This study		1.3	193.7	29.9	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:27:03	3.17e-06	7.76e-08	4.55e-08	2.7e-08	8	273	CF18.10b:LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	7	pmagpy-3.22.1	CF18.10b	u	0.01	0	0.0	0.0	7	273
	This study		1.3	194.0	30.1	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:28:24	2.92e-06	7.110000000000001e-08	4.3899999999999996e-08	2.5099999999999996e-08	8	273	CF18.10b:LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	8	pmagpy-3.22.1	CF18.10b	u	0.0125	0	0.0	0.0	8	273
	This study		1.3	193.9	30.6	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:29:45	2.73e-06	6.68e-08	4.0099999999999995e-08	2.23e-08	8	273	CF18.10b:LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	9	pmagpy-3.22.1	CF18.10b	u	0.015	0	0.0	0.0	9	273
	This study		1.3	194.0	29.7	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:31:07	2.39e-06	5.75e-08	3.47e-08	2.1e-08	8	273	CF18.10b:LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	10	pmagpy-3.22.1	CF18.10b	u	0.02	0	0.0	0.0	10	273
	This study		1.3	193.8	29.6	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:32:29	2.14e-06	5.2e-08	3.07e-08	1.79e-08	8	273	CF18.10b:LP-DIR-AF11	LT-AF-Z:LP-DIR-AF	g	11	pmagpy-3.22.1	CF18.10b	u	0.025	0	0.0	0.0	11	273
	This study		1.3	193.8	29.8	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:33:50	1.83e-06	4.38e-08	2.65e-08	1.57e-08	8	273	CF18.10b:LP-DIR-AF12	LT-AF-Z:LP-DIR-AF	g	12	pmagpy-3.22.1	CF18.10b	u	0.03	0	0.0	0.0	12	273
	This study		1.3	193.8	28.9	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:35:11	1.63e-06	3.9e-08	2.2400000000000002e-08	1.4e-08	8	273	CF18.10b:LP-DIR-AF13	LT-AF-Z:LP-DIR-AF	g	13	pmagpy-3.22.1	CF18.10b	u	0.035	0	0.0	0.0	13	273
	This study		1.3	193.4	28.7	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:36:33	1.48e-06	3.5e-08	2.06e-08	1.3e-08	8	273	CF18.10b:LP-DIR-AF14	LT-AF-Z:LP-DIR-AF	g	14	pmagpy-3.22.1	CF18.10b	u	0.04	0	0.0	0.0	14	273
	This study		1.2	193.8	28.5	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:37:54	1.34e-06	3.2e-08	1.79e-08	1.1499999999999999e-08	8	273	CF18.10b:LP-DIR-AF15	LT-AF-Z:LP-DIR-AF	g	15	pmagpy-3.22.1	CF18.10b	u	0.045	0	0.0	0.0	15	273
	This study		1.3	193.5	29.2	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:39:15	1.22e-06	2.96e-08	1.71e-08	9.940000000000002e-09	8	273	CF18.10b:LP-DIR-AF16	LT-AF-Z:LP-DIR-AF	g	16	pmagpy-3.22.1	CF18.10b	u	0.05	0	0.0	0.0	16	273
	This study		1.3	193.3	28.1	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:40:37	1.11e-06	2.63e-08	1.53e-08	9.57e-09	8	273	CF18.10b:LP-DIR-AF17	LT-AF-Z:LP-DIR-AF	g	17	pmagpy-3.22.1	CF18.10b	u	0.055	0	0.0	0.0	17	273
	This study		1.2	193.1	29.0	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:41:58	1.01e-06	2.41e-08	1.3600000000000001e-08	7.87e-09	8	273	CF18.10b:LP-DIR-AF18	LT-AF-Z:LP-DIR-AF	g	18	pmagpy-3.22.1	CF18.10b	u	0.06	0	0.0	0.0	18	273
	This study		1.3	193.1	28.7	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:43:19	8.57e-07	2.0699999999999997e-08	1.16e-08	7.090000000000001e-09	8	273	CF18.10b:LP-DIR-AF19	LT-AF-Z:LP-DIR-AF	g	19	pmagpy-3.22.1	CF18.10b	u	0.07	0	0.0	0.0	19	273
	This study		1.2	192.8	29.0	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:44:41	7.240000000000001e-07	1.79e-08	9.72e-09	5.379999999999999e-09	8	273	CF18.10b:LP-DIR-AF20	LT-AF-Z:LP-DIR-AF	g	20	pmagpy-3.22.1	CF18.10b	u	0.08	0	0.0	0.0	20	273
	This study		1.2	193.8	26.9	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:46:02	6.38e-07	1.53e-08	8.399999999999999e-09	5.420000000000001e-09	8	273	CF18.10b:LP-DIR-AF21	LT-AF-Z:LP-DIR-AF	g	21	pmagpy-3.22.1	CF18.10b	u	0.09	0	0.0	0.0	21	273
	This study		1.2	193.5	27.5	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:47:24	5.65e-07	1.3899999999999999e-08	7.1499999999999995e-09	4.53e-09	8	273	CF18.10b:LP-DIR-AF22	LT-AF-Z:LP-DIR-AF	g	22	pmagpy-3.22.1	CF18.10b	u	0.1	0	0.0	0.0	22	273
	This study		1.3	192.0	27.5	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:48:46	4.66e-07	1.2e-08	6.990000000000001e-09	4.01e-09	8	273	CF18.10b:LP-DIR-AF23	LT-AF-Z:LP-DIR-AF	g	23	pmagpy-3.22.1	CF18.10b	u	0.12	0	0.0	0.0	23	273
	This study		1.3	190.5	26.2	CF18.10b:LP-DIR-AF	hargrave 2017-12-04 11:50:12	3.9e-07	1.02e-08	5.6000000000000005e-09	3.3600000000000004e-09	8	273	CF18.10b:LP-DIR-AF24	LT-AF-Z:LP-DIR-AF	g	24	pmagpy-3.22.1	CF18.10b	u	0.14	0	0.0	0.0	24	273
	This study		1.1	176.4	16.0	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:28:54	3.65e-07	7.3e-09	3.78e-09	4.04e-09	8	273	CF18.1b:LP-DIR-AF0	LT-NO:LP-DIR-AF	g	25	pmagpy-3.22.1	CF18.1b	u	0.0	0	0.0	0.0	0	273
	This study		1.0	177.4	16.0	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:31:06	3.65e-07	7.27e-09	2.49e-09	4.020000000000001e-09	8	273	CF18.1b:LP-DIR-AF1	LT-AF-Z:LP-DIR-AF	g	26	pmagpy-3.22.1	CF18.1b	u	0.001	0	0.0	0.0	1	273
	This study		1.0	177.6	16.1	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:32:28	3.65e-07	7.190000000000001e-09	2.31e-09	4.0600000000000005e-09	8	273	CF18.1b:LP-DIR-AF2	LT-AF-Z:LP-DIR-AF	g	27	pmagpy-3.22.1	CF18.1b	u	0.002	0	0.0	0.0	2	273
	This study		1.0	177.8	16.1	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:33:49	3.65e-07	7.16e-09	2.04e-09	3.98e-09	8	273	CF18.1b:LP-DIR-AF3	LT-AF-Z:LP-DIR-AF	g	28	pmagpy-3.22.1	CF18.1b	u	0.003	0	0.0	0.0	3	273
	This study		1.0	177.9	16.1	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:35:10	3.65e-07	7.0400000000000005e-09	2.17e-09	4.1999999999999996e-09	8	273	CF18.1b:LP-DIR-AF4	LT-AF-Z:LP-DIR-AF	g	29	pmagpy-3.22.1	CF18.1b	u	0.004	0	0.0	0.0	4	273
	This study		1.0	177.8	16.1	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:36:35	3.65e-07	7.16e-09	2.53e-09	4.05e-09	8	273	CF18.1b:LP-DIR-AF5	LT-AF-Z:LP-DIR-AF	g	30	pmagpy-3.22.1	CF18.1b	u	0.005	0	0.0	0.0	5	273
	This study		1.0	178.1	16.1	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:37:56	3.64e-07	7.070000000000001e-09	1.8600000000000002e-09	4.020000000000001e-09	8	273	CF18.1b:LP-DIR-AF6	LT-AF-Z:LP-DIR-AF	g	31	pmagpy-3.22.1	CF18.1b	u	0.0075	0	0.0	0.0	6	273
	This study		1.0	178.1	16.0	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:39:18	3.64e-07	7.0400000000000005e-09	2e-09	4.01e-09	8	273	CF18.1b:LP-DIR-AF7	LT-AF-Z:LP-DIR-AF	g	32	pmagpy-3.22.1	CF18.1b	u	0.01	0	0.0	0.0	7	273
	This study		1.0	178.1	16.0	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:40:39	3.6299999999999995e-07	6.9799999999999995e-09	1.9699999999999996e-09	4.120000000000001e-09	8	273	CF18.1b:LP-DIR-AF8	LT-AF-Z:LP-DIR-AF	g	33	pmagpy-3.22.1	CF18.1b	u	0.0125	0	0.0	0.0	8	273
	This study		1.0	178.2	15.9	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:42:00	3.61e-07	6.9799999999999995e-09	1.99e-09	4e-09	8	273	CF18.1b:LP-DIR-AF9	LT-AF-Z:LP-DIR-AF	g	34	pmagpy-3.22.1	CF18.1b	u	0.015	0	0.0	0.0	9	273
	This study		1.0	178.2	15.8	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:43:21	3.56e-07	6.709999999999999e-09	2.2e-09	4.19e-09	8	273	CF18.1b:LP-DIR-AF10	LT-AF-Z:LP-DIR-AF	g	35	pmagpy-3.22.1	CF18.1b	u	0.02	0	0.0	0.0	10	273
	This study		1.0	178.2	15.7	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:44:42	3.4899999999999996e-07	6.559999999999999e-09	1.94e-09	3.95e-09	8	273	CF18.1b:LP-DIR-AF11	LT-AF-Z:LP-DIR-AF	g	36	pmagpy-3.22.1	CF18.1b	u	0.025	0	0.0	0.0	11	273
	This study		1.0	178.1	15.6	CF18.1b:LP-DIR-AF	hargrave 2017-12-04 09:46:03	3.36e-07	6.33e-09	2.04e-09	3.96e-09	8	273	CF18.1b:LP-DIR-AF12	LT-AF-Z:LP-DIR-AF	g	37	pmagpy-3.22.1	CF18.1b	u	0.03	0	0.0	0.0	12	273
