tab	locations
location	age	age_high	age_low	age_sigma	age_unit	lat_n	lat_s	lon_e	lon_w	geologic_classes	lithologies	location_type	analysts	citations
Copper Falls State Park	1100	1105	1098		Ma	46.37524	46.37128	269.36848	269.36308	Extrusive	Basaltic Lava:Rhyolite	Stratigraphic Section		This study
Gooseberry River	1095	1096.5	1093.6		Ma	47.15516	47.13752	268.54447	268.50811	Extrusive	Basaltic Lava	Stratigraphic Section		This study
Agate Point	1105.15			1.3	Ma	48.61012	48.60831	271.80218	271.80139	Extrusive	Basaltic Lava	Stratigraphic Section		This study
Puff Island	1095	1105	1085		Ma	48.65753	48.65744	271.96056	271.96054	Extrusive	Basaltic Lava	Stratigraphic Section		This study
>>>>>>>>>>
tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
CF1.2b:LP-DIR-AF4	CF1.2b:LP-DIR-AF	CF1.2b	1.5	177.0	-12.5	0.004	0	0	0	4	273	This study	hargrave 2018-08-24 19:40:19	LT-AF-Z:LP-DIR-AF	g	29	u	4	273			pmagpy-3.22.1	1.53e-08	2.07e-10	3.6600000000000003e-10	1.5900000000000002e-10
CF1.2b:LP-DIR-AF5	CF1.2b:LP-DIR-AF	CF1.2b	1.5	176.9	-12.6	0.005	0	0	0	5	273	This study	hargrave 2018-08-24 19:41:39	LT-AF-Z:LP-DIR-AF	g	30	u	4	273			pmagpy-3.22.1	1.53e-08	2.06e-10	3.6799999999999997e-10	1.5900000000000002e-10
CF1.2b:LP-DIR-AF6	CF1.2b:LP-DIR-AF	CF1.2b	1.4	177.3	-12.7	0.0075	0	0	0	6	273	This study	hargrave 2018-08-24 19:43:03	LT-AF-Z:LP-DIR-AF	g	31	u	4	273			pmagpy-3.22.1	1.53e-08	4.04e-10	3.08e-10	1.6099999999999999e-10
CF1.2b:LP-DIR-AF7	CF1.2b:LP-DIR-AF	CF1.2b	1.5	177.1	-12.8	0.01	0	0	0	7	273	This study	hargrave 2018-08-24 19:44:23	LT-AF-Z:LP-DIR-AF	g	32	u	4	273			pmagpy-3.22.1	1.52e-08	2.0500000000000002e-10	3.6600000000000003e-10	1.56e-10
CF1.2b:LP-DIR-AF8	CF1.2b:LP-DIR-AF	CF1.2b	1.5	177.1	-13	0.0125	0	0	0	8	273	This study	hargrave 2018-08-24 19:45:44	LT-AF-Z:LP-DIR-AF	g	33	u	4	273			pmagpy-3.22.1	1.51e-08	2.11e-10	3.6e-10	1.56e-10
CF1.2b:LP-DIR-AF9	CF1.2b:LP-DIR-AF	CF1.2b	1.5	177.2	-13.1	0.015	0	0	0	9	273	This study	hargrave 2018-08-24 19:47:04	LT-AF-Z:LP-DIR-AF	g	34	u	4	273			pmagpy-3.22.1	1.51e-08	1.97e-10	3.65e-10	1.54e-10
CF1.2b:LP-DIR-AF10	CF1.2b:LP-DIR-AF	CF1.2b	1.4	177.2	-13.3	0.02	0	0	0	10	273	This study	hargrave 2018-08-24 19:48:24	LT-AF-Z:LP-DIR-AF	g	35	u	4	273			pmagpy-3.22.1	1.49e-08	2e-10	3.52e-10	1.52e-10
CF1.2b:LP-DIR-AF11	CF1.2b:LP-DIR-AF	CF1.2b	1.4	177.2	-13.4	0.025	0	0	0	11	273	This study	hargrave 2018-08-24 19:49:45	LT-AF-Z:LP-DIR-AF	g	36	u	4	273			pmagpy-3.22.1	1.48e-08	1.99e-10	3.5000000000000003e-10	1.49e-10
CF1.2b:LP-DIR-AF12	CF1.2b:LP-DIR-AF	CF1.2b	1.5	177.3	-13.6	0.03	0	0	0	12	273	This study	hargrave 2018-08-24 19:51:05	LT-AF-Z:LP-DIR-AF	g	37	u	4	273			pmagpy-3.22.1	1.47e-08	1.95e-10	3.5499999999999996e-10	1.4699999999999998e-10
CF1.2b:LP-DIR-AF13	CF1.2b:LP-DIR-AF	CF1.2b	1.4	177.2	-13.7	0.035	0	0	0	13	273	This study	hargrave 2018-08-24 19:52:26	LT-AF-Z:LP-DIR-AF	g	38	u	4	273			pmagpy-3.22.1	1.4499999999999999e-08	1.9199999999999998e-10	3.4099999999999996e-10	1.4500000000000002e-10
CF1.2b:LP-DIR-AF14	CF1.2b:LP-DIR-AF	CF1.2b	1.5	177.0	-13.7	0.04	0	0	0	14	273	This study	hargrave 2018-08-24 19:53:46	LT-AF-Z:LP-DIR-AF	g	39	u	4	273			pmagpy-3.22.1	1.44e-08	1.9e-10	3.4099999999999996e-10	1.44e-10
CF1.2b:LP-DIR-AF15	CF1.2b:LP-DIR-AF	CF1.2b	1.5	177.1	-13.8	0.045	0	0	0	15	273	This study	hargrave 2018-08-24 19:55:06	LT-AF-Z:LP-DIR-AF	g	40	u	4	273			pmagpy-3.22.1	1.42e-08	1.88e-10	3.44e-10	1.43e-10
CF1.2b:LP-DIR-AF16	CF1.2b:LP-DIR-AF	CF1.2b	1.4	177.4	-13.7	0.05	0	0	0	16	273	This study	hargrave 2018-08-24 19:56:30	LT-AF-Z:LP-DIR-AF	g	41	u	4	273			pmagpy-3.22.1	1.42e-08	2.9399999999999997e-10	3.25e-10	1.42e-10
CF1.2b:LP-DIR-AF17	CF1.2b:LP-DIR-AF	CF1.2b	1.3	177.0	-13.9	0.055	0	0	0	17	273	This study	hargrave 2018-08-24 19:57:52	LT-AF-Z:LP-DIR-AF	g	42	u	4	273			pmagpy-3.22.1	1.4e-08	1.48e-10	3.05e-10	1.4e-10
CF1.2b:LP-DIR-AF18	CF1.2b:LP-DIR-AF	CF1.2b	1.4	177.1	-13.8	0.06	0	0	0	18	273	This study	hargrave 2018-08-24 19:59:16	LT-AF-Z:LP-DIR-AF	g	43	u	4	273			pmagpy-3.22.1	1.4e-08	3.6799999999999997e-10	2.88e-10	1.43e-10
CF1.2b:LP-DIR-AF19	CF1.2b:LP-DIR-AF	CF1.2b	1.4	177.1	-13.2	0.07	0	0	0	19	273	This study	hargrave 2018-08-24 20:00:40	LT-AF-Z:LP-DIR-AF	g	44	u	4	273			pmagpy-3.22.1	1.38e-08	3.63e-10	2.8e-10	1.42e-10
CF1.2b:LP-DIR-AF20	CF1.2b:LP-DIR-AF	CF1.2b	1.5	176.8	-11.9	0.08	0	0	0	20	273	This study	hargrave 2018-08-24 20:02:01	LT-AF-Z:LP-DIR-AF	g	45	u	4	273			pmagpy-3.22.1	1.35e-08	1.8599999999999998e-10	3.29e-10	1.3899999999999999e-10
CF1.2b:LP-DIR-AF21	CF1.2b:LP-DIR-AF	CF1.2b	1.5	176.8	-11	0.09	0	0	0	21	273	This study	hargrave 2018-08-24 20:03:25	LT-AF-Z:LP-DIR-AF	g	46	u	4	273			pmagpy-3.22.1	1.31e-08	1.78e-10	3.13e-10	1.38e-10
CF1.2b:LP-DIR-AF22	CF1.2b:LP-DIR-AF	CF1.2b	1.5	176.5	-10	0.1	0	0	0	22	273	This study	hargrave 2018-08-24 20:04:46	LT-AF-Z:LP-DIR-AF	g	47	u	4	273			pmagpy-3.22.1	1.3e-08	1.77e-10	3.09e-10	1.3899999999999999e-10
CF1.2b:LP-DIR-AF23	CF1.2b:LP-DIR-AF	CF1.2b	1.4	176.8	-8.3	0.12	0	0	0	23	273	This study	hargrave 2018-08-24 20:06:08	LT-AF-Z:LP-DIR-AF	g	48	u	4	273			pmagpy-3.22.1	1.28e-08	1.8100000000000002e-10	2.97e-10	1.42e-10
CF1.2b:LP-DIR-AF24	CF1.2b:LP-DIR-AF	CF1.2b	1.4	177.7	-12.4	0.13	0	0	0	24	273	This study	hargrave 2018-08-24 20:07:39	LT-AF-Z:LP-DIR-AF	g	49	u	4	273			pmagpy-3.22.1	1.29e-08	3.4e-10	2.55e-10	1.37e-10
CF1.6b:LP-DIR-AF0	CF1.6b:LP-DIR-AF	CF1.6b	1	210.1	-21.5	0	0	0	0	0	273	This study	hargrave 2018-08-24 20:09:14	LT-NO:LP-DIR-AF	g	50	u	4	273			pmagpy-3.22.1	5.2e-08	2.56e-10	5.01e-10	7.45e-10
CF1.6b:LP-DIR-AF1	CF1.6b:LP-DIR-AF	CF1.6b	1.5	209.9	-21	0.001	0	0	0	1	273	This study	hargrave 2018-08-24 20:10:34	LT-AF-Z:LP-DIR-AF	g	51	u	4	273			pmagpy-3.22.1	5.2e-08	9.31e-10	5.74e-10	9.52e-10
CF1.6b:LP-DIR-AF2	CF1.6b:LP-DIR-AF	CF1.6b	1.4	209.9	-21	0.002	0	0	0	2	273	This study	hargrave 2018-08-24 20:11:59	LT-AF-Z:LP-DIR-AF	g	52	u	4	273			pmagpy-3.22.1	5.2099999999999997e-08	7.330000000000001e-10	5.83e-10	9.74e-10
CF1.6b:LP-DIR-AF3	CF1.6b:LP-DIR-AF	CF1.6b	1.5	209.9	-21	0.003	0	0	0	3	273	This study	hargrave 2018-08-24 20:13:19	LT-AF-Z:LP-DIR-AF	g	53	u	4	273			pmagpy-3.22.1	5.2e-08	9.57e-10	5.96e-10	9.71e-10
CF1.6b:LP-DIR-AF4	CF1.6b:LP-DIR-AF	CF1.6b	1.5	210.0	-21	0.004	0	0	0	4	273	This study	hargrave 2018-08-24 20:14:40	LT-AF-Z:LP-DIR-AF	g	54	u	4	273			pmagpy-3.22.1	5.2e-08	9.42e-10	5.7e-10	9.71e-10
CF1.6b:LP-DIR-AF5	CF1.6b:LP-DIR-AF	CF1.6b	1.3	210.0	-20.9	0.005	0	0	0	5	273	This study	hargrave 2018-08-24 20:16:04	LT-AF-Z:LP-DIR-AF	g	55	u	4	273			pmagpy-3.22.1	5.2099999999999997e-08	6.31e-10	5.63e-10	9.79e-10
CF1.6b:LP-DIR-AF6	CF1.6b:LP-DIR-AF	CF1.6b	1.5	210.2	-21	0.0075	0	0	0	6	273	This study	hargrave 2018-08-24 20:17:28	LT-AF-Z:LP-DIR-AF	g	56	u	4	273			pmagpy-3.22.1	5.1799999999999994e-08	9.33e-10	5.85e-10	9.69e-10
CF1.6b:LP-DIR-AF7	CF1.6b:LP-DIR-AF	CF1.6b	1.5	210.4	-21.1	0.01	0	0	0	7	273	This study	hargrave 2018-08-24 20:18:48	LT-AF-Z:LP-DIR-AF	g	57	u	4	273			pmagpy-3.22.1	5.17e-08	9.470000000000001e-10	5.98e-10	9.71e-10
CF1.6b:LP-DIR-AF8	CF1.6b:LP-DIR-AF	CF1.6b	1.5	210.5	-21.1	0.0125	0	0	0	8	273	This study	hargrave 2018-08-24 20:20:09	LT-AF-Z:LP-DIR-AF	g	58	u	4	273			pmagpy-3.22.1	5.1500000000000005e-08	9.17e-10	5.81e-10	9.669999999999999e-10
CF1.6b:LP-DIR-AF9	CF1.6b:LP-DIR-AF	CF1.6b	1.6	210.8	-21.1	0.015	0	0	0	9	273	This study	hargrave 2018-08-24 20:21:30	LT-AF-Z:LP-DIR-AF	g	59	u	4	273			pmagpy-3.22.1	5.1299999999999996e-08	9.58e-10	6.3e-10	9.65e-10
CF1.6b:LP-DIR-AF10	CF1.6b:LP-DIR-AF	CF1.6b	1.5	210.9	-21.2	0.02	0	0	0	10	273	This study	hargrave 2018-08-24 20:22:50	LT-AF-Z:LP-DIR-AF	g	60	u	4	273			pmagpy-3.22.1	5.08e-08	8.93e-10	5.75e-10	9.61e-10
CF1.6b:LP-DIR-AF11	CF1.6b:LP-DIR-AF	CF1.6b	1.4	210.9	-21.2	0.025	0	0	0	11	273	This study	hargrave 2018-08-24 20:24:11	LT-AF-Z:LP-DIR-AF	g	61	u	4	273			pmagpy-3.22.1	5.0499999999999996e-08	5e-10	5.820000000000001e-10	9.510000000000001e-10
CF1.6b:LP-DIR-AF12	CF1.6b:LP-DIR-AF	CF1.6b	1.6	210.8	-21.4	0.03	0	0	0	12	273	This study	hargrave 2018-08-24 20:25:31	LT-AF-Z:LP-DIR-AF	g	62	u	4	273			pmagpy-3.22.1	4.95e-08	7.18e-10	8.699999999999999e-10	9.37e-10
CF1.6b:LP-DIR-AF13	CF1.6b:LP-DIR-AF	CF1.6b	1.5	210.6	-21.5	0.035	0	0	0	13	273	This study	hargrave 2018-08-24 20:26:58	LT-AF-Z:LP-DIR-AF	g	63	u	4	273			pmagpy-3.22.1	4.8899999999999995e-08	4.79e-10	7.3e-10	9.379999999999999e-10
CF1.6b:LP-DIR-AF14	CF1.6b:LP-DIR-AF	CF1.6b	1.6	211.0	-21.6	0.04	0	0	0	14	273	This study	hargrave 2018-08-24 20:28:19	LT-AF-Z:LP-DIR-AF	g	64	u	4	273			pmagpy-3.22.1	4.79e-08	7.34e-10	7.75e-10	9.26e-10
CF1.6b:LP-DIR-AF15	CF1.6b:LP-DIR-AF	CF1.6b	1.7	210.9	-21.8	0.045	0	0	0	15	273	This study	hargrave 2018-08-24 20:29:39	LT-AF-Z:LP-DIR-AF	g	65	u	4	273			pmagpy-3.22.1	4.7000000000000004e-08	7.439999999999999e-10	8.88e-10	9.080000000000001e-10
CF1.6b:LP-DIR-AF16	CF1.6b:LP-DIR-AF	CF1.6b	1.7	211.0	-21.9	0.05	0	0	0	16	273	This study	hargrave 2018-08-24 20:31:00	LT-AF-Z:LP-DIR-AF	g	66	u	4	273			pmagpy-3.22.1	4.63e-08	7.349999999999999e-10	8.92e-10	9.04e-10
CF1.6b:LP-DIR-AF17	CF1.6b:LP-DIR-AF	CF1.6b	1.7	211.0	-22	0.055	0	0	0	17	273	This study	hargrave 2018-08-24 20:32:21	LT-AF-Z:LP-DIR-AF	g	67	u	4	273			pmagpy-3.22.1	4.56e-08	7.7e-10	7.920000000000001e-10	8.97e-10
CF1.6b:LP-DIR-AF18	CF1.6b:LP-DIR-AF	CF1.6b	1.8	210.9	-22.1	0.06	0	0	0	18	273	This study	hargrave 2018-08-24 20:33:43	LT-AF-Z:LP-DIR-AF	g	68	u	4	273			pmagpy-3.22.1	4.4900000000000005e-08	7.75e-10	9.120000000000001e-10	8.780000000000001e-10
CF1.6b:LP-DIR-AF19	CF1.6b:LP-DIR-AF	CF1.6b	1.8	211.0	-21.2	0.07	0	0	0	19	273	This study	hargrave 2018-08-24 20:35:03	LT-AF-Z:LP-DIR-AF	g	69	u	4	273			pmagpy-3.22.1	4.34e-08	7.7e-10	9.01e-10	8.66e-10
CF1.6b:LP-DIR-AF20	CF1.6b:LP-DIR-AF	CF1.6b	1.7	211.5	-19.6	0.08	0	0	0	20	273	This study	hargrave 2018-08-24 20:36:23	LT-AF-Z:LP-DIR-AF	g	70	u	4	273			pmagpy-3.22.1	4.1900000000000005e-08	7.79e-10	6.75e-10	8.44e-10
CF1.6b:LP-DIR-AF21	CF1.6b:LP-DIR-AF	CF1.6b	1.7	211.9	-17.7	0.09	0	0	0	21	273	This study	hargrave 2018-08-24 20:37:44	LT-AF-Z:LP-DIR-AF	g	71	u	4	273			pmagpy-3.22.1	4.07e-08	7.689999999999999e-10	6.55e-10	8.24e-10
CF1.6b:LP-DIR-AF22	CF1.6b:LP-DIR-AF	CF1.6b	1.7	212.4	-16.3	0.1	0	0	0	22	273	This study	hargrave 2018-08-24 20:39:05	LT-AF-Z:LP-DIR-AF	g	72	u	4	273			pmagpy-3.22.1	3.9700000000000005e-08	7.77e-10	6.73e-10	7.240000000000001e-10
CF1.6b:LP-DIR-AF23	CF1.6b:LP-DIR-AF	CF1.6b	1.8	213.3	-13.7	0.12	0	0	0	23	273	This study	hargrave 2018-08-24 20:40:27	LT-AF-Z:LP-DIR-AF	g	73	u	4	273			pmagpy-3.22.1	3.82e-08	7.5e-10	6.320000000000001e-10	8.14e-10
CF1.6b:LP-DIR-AF24	CF1.6b:LP-DIR-AF	CF1.6b	1.7	214.1	-20	0.13	0	0	0	24	273	This study	hargrave 2018-08-24 20:41:51	LT-AF-Z:LP-DIR-AF	g	74	u	4	273			pmagpy-3.22.1	3.93e-08	8.12e-10	6.96e-10	6.38e-10
CF10.1b:LP-DIR-AF0	CF10.1b:LP-DIR-AF	CF10.1b	1.4	239.3	41.8	0	0	0	0	0	273	This study	hargrave 2017-11-30 21:46:32	LT-NO:LP-DIR-AF	g	0	u	4	273			pmagpy-3.22.1	2.15e-06	3.95e-08	4.29e-08	1.3600000000000001e-08
CF10.1b:LP-DIR-AF1	CF10.1b:LP-DIR-AF	CF10.1b	1.4	239.3	41.9	0.001	0	0	0	1	273	This study	hargrave 2017-11-30 21:47:52	LT-AF-Z:LP-DIR-AF	g	1	u	4	273			pmagpy-3.22.1	2.15e-06	3.94e-08	4.22e-08	1.35e-08
CF10.1b:LP-DIR-AF2	CF10.1b:LP-DIR-AF	CF10.1b	1.4	239.4	42	0.002	0	0	0	2	273	This study	hargrave 2017-11-30 21:49:12	LT-AF-Z:LP-DIR-AF	g	2	u	4	273			pmagpy-3.22.1	2.16e-06	3.7999999999999996e-08	4.3099999999999996e-08	1.4e-08
CF10.1b:LP-DIR-AF3	CF10.1b:LP-DIR-AF	CF10.1b	1.4	239.6	42.2	0.003	0	0	0	3	273	This study	hargrave 2017-11-30 21:50:32	LT-AF-Z:LP-DIR-AF	g	3	u	4	273			pmagpy-3.22.1	2.19e-06	4.0199999999999996e-08	4.32e-08	1.38e-08
CF10.1b:LP-DIR-AF4	CF10.1b:LP-DIR-AF	CF10.1b	1.4	239.9	42.4	0.004	0	0	0	4	273	This study	hargrave 2017-11-30 21:51:53	LT-AF-Z:LP-DIR-AF	g	4	u	4	273			pmagpy-3.22.1	2.21e-06	4.0099999999999995e-08	4.3e-08	1.31e-08
CF10.1b:LP-DIR-AF5	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.1	42.5	0.005	0	0	0	5	273	This study	hargrave 2017-11-30 21:53:14	LT-AF-Z:LP-DIR-AF	g	5	u	4	273			pmagpy-3.22.1	2.23e-06	4.059999999999999e-08	4.4100000000000004e-08	1.37e-08
CF10.1b:LP-DIR-AF6	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.6	42.7	0.0075	0	0	0	6	273	This study	hargrave 2017-11-30 21:54:34	LT-AF-Z:LP-DIR-AF	g	6	u	4	273			pmagpy-3.22.1	2.27e-06	4.1399999999999994e-08	4.42e-08	1.3600000000000001e-08
CF10.1b:LP-DIR-AF7	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.8	42.7	0.01	0	0	0	7	273	This study	hargrave 2017-11-30 21:55:54	LT-AF-Z:LP-DIR-AF	g	7	u	4	273			pmagpy-3.22.1	2.28e-06	4.0199999999999996e-08	4.54e-08	1.4e-08
CF10.1b:LP-DIR-AF8	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.9	42.6	0.0125	0	0	0	8	273	This study	hargrave 2017-11-30 21:57:15	LT-AF-Z:LP-DIR-AF	g	8	u	4	273			pmagpy-3.22.1	2.28e-06	4.26e-08	4.4900000000000005e-08	1.35e-08
CF10.1b:LP-DIR-AF9	CF10.1b:LP-DIR-AF	CF10.1b	1.4	241.1	42.4	0.015	0	0	0	9	273	This study	hargrave 2017-11-30 21:58:35	LT-AF-Z:LP-DIR-AF	g	9	u	4	273			pmagpy-3.22.1	2.28e-06	3.9700000000000005e-08	4.54e-08	1.4299999999999999e-08
CF10.1b:LP-DIR-AF10	CF10.1b:LP-DIR-AF	CF10.1b	1.4	241.0	42.2	0.02	0	0	0	10	273	This study	hargrave 2017-11-30 21:59:55	LT-AF-Z:LP-DIR-AF	g	10	u	4	273			pmagpy-3.22.1	2.26e-06	4.1100000000000004e-08	4.45e-08	1.37e-08
CF10.1b:LP-DIR-AF11	CF10.1b:LP-DIR-AF	CF10.1b	1.3	240.8	42	0.025	0	0	0	11	273	This study	hargrave 2017-11-30 22:01:19	LT-AF-Z:LP-DIR-AF	g	11	u	4	273			pmagpy-3.22.1	2.24e-06	3.61e-08	4.29e-08	1.4099999999999999e-08
CF10.1b:LP-DIR-AF12	CF10.1b:LP-DIR-AF	CF10.1b	1.3	240.9	41.8	0.03	0	0	0	12	273	This study	hargrave 2017-11-30 22:02:39	LT-AF-Z:LP-DIR-AF	g	12	u	4	273			pmagpy-3.22.1	2.21e-06	3.8100000000000004e-08	4.32e-08	1.35e-08
CF10.1b:LP-DIR-AF13	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.9	41.5	0.035	0	0	0	13	273	This study	hargrave 2017-11-30 22:04:01	LT-AF-Z:LP-DIR-AF	g	13	u	4	273			pmagpy-3.22.1	2.17e-06	3.87e-08	4.22e-08	1.38e-08
CF10.1b:LP-DIR-AF14	CF10.1b:LP-DIR-AF	CF10.1b	1.3	240.8	41.4	0.04	0	0	0	14	273	This study	hargrave 2017-11-30 22:05:21	LT-AF-Z:LP-DIR-AF	g	14	u	4	273			pmagpy-3.22.1	2.14e-06	3.7e-08	4.16e-08	1.33e-08
CF10.1b:LP-DIR-AF15	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.8	41.2	0.045	0	0	0	15	273	This study	hargrave 2017-11-30 22:06:42	LT-AF-Z:LP-DIR-AF	g	15	u	4	273			pmagpy-3.22.1	2.11e-06	3.79e-08	4.0999999999999997e-08	1.3600000000000001e-08
CF10.1b:LP-DIR-AF16	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.8	41.1	0.05	0	0	0	16	273	This study	hargrave 2017-11-30 22:08:53	LT-AF-Z:LP-DIR-AF	g	16	u	4	273			pmagpy-3.22.1	2.08e-06	3.71e-08	4.05e-08	1.35e-08
CF10.1b:LP-DIR-AF17	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.9	41	0.055	0	0	0	17	273	This study	hargrave 2017-11-30 22:10:14	LT-AF-Z:LP-DIR-AF	g	17	u	4	273			pmagpy-3.22.1	2.04e-06	3.56e-08	3.92e-08	1.3899999999999999e-08
CF10.1b:LP-DIR-AF18	CF10.1b:LP-DIR-AF	CF10.1b	1.3	240.8	40.9	0.06	0	0	0	18	273	This study	hargrave 2017-11-30 22:11:34	LT-AF-Z:LP-DIR-AF	g	18	u	4	273			pmagpy-3.22.1	2.02e-06	3.5099999999999997e-08	3.86e-08	1.32e-08
CF10.1b:LP-DIR-AF19	CF10.1b:LP-DIR-AF	CF10.1b	1.3	240.9	40.8	0.07	0	0	0	19	273	This study	hargrave 2017-11-30 22:12:55	LT-AF-Z:LP-DIR-AF	g	19	u	4	273			pmagpy-3.22.1	1.97e-06	3.3599999999999996e-08	3.7999999999999996e-08	1.33e-08
CF10.1b:LP-DIR-AF20	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.9	40.7	0.08	0	0	0	20	273	This study	hargrave 2017-11-30 22:14:16	LT-AF-Z:LP-DIR-AF	g	20	u	4	273			pmagpy-3.22.1	1.93e-06	3.49e-08	3.6499999999999996e-08	1.27e-08
CF10.1b:LP-DIR-AF21	CF10.1b:LP-DIR-AF	CF10.1b	1.3	241.0	40.2	0.09	0	0	0	21	273	This study	hargrave 2017-11-30 22:15:37	LT-AF-Z:LP-DIR-AF	g	21	u	4	273			pmagpy-3.22.1	1.89e-06	3.24e-08	3.62e-08	1.24e-08
CF10.1b:LP-DIR-AF22	CF10.1b:LP-DIR-AF	CF10.1b	1.4	240.9	40.2	0.1	0	0	0	22	273	This study	hargrave 2017-11-30 22:16:59	LT-AF-Z:LP-DIR-AF	g	22	u	4	273			pmagpy-3.22.1	1.87e-06	3.3e-08	3.54e-08	1.25e-08
CF10.1b:LP-DIR-AF23	CF10.1b:LP-DIR-AF	CF10.1b	1.3	240.5	40.2	0.12	0	0	0	23	273	This study	hargrave 2017-11-30 22:18:21	LT-AF-Z:LP-DIR-AF	g	23	u	4	273			pmagpy-3.22.1	1.79e-06	3.07e-08	3.35e-08	1.1899999999999999e-08
CF10.1b:LP-DIR-AF24	CF10.1b:LP-DIR-AF	CF10.1b	1.3	240.9	39.1	0.14	0	0	0	24	273	This study	hargrave 2017-11-30 22:19:45	LT-AF-Z:LP-DIR-AF	g	24	u	4	273			pmagpy-3.22.1	1.76e-06	2.98e-08	3.2200000000000004e-08	1.23e-08
CF10.4b:LP-DIR-AF0	CF10.4b:LP-DIR-AF	CF10.4b	1.9	274.3	61.4	0	0	0	0	0	273	This study	hargrave 2017-11-30 22:21:18	LT-NO:LP-DIR-AF	g	25	u	4	273			pmagpy-3.22.1	6.94e-06	1.58e-07	1.82e-07	2.9500000000000003e-08
CF10.4b:LP-DIR-AF1	CF10.4b:LP-DIR-AF	CF10.4b	1.8	274.3	61.5	0.001	0	0	0	1	273	This study	hargrave 2017-11-30 22:22:39	LT-AF-Z:LP-DIR-AF	g	26	u	4	273			pmagpy-3.22.1	6.94e-06	1.5199999999999998e-07	1.82e-07	2.5099999999999996e-08
CF10.4b:LP-DIR-AF2	CF10.4b:LP-DIR-AF	CF10.4b	1.9	274.1	61.9	0.002	0	0	0	2	273	This study	hargrave 2017-11-30 22:23:59	LT-AF-Z:LP-DIR-AF	g	27	u	4	273			pmagpy-3.22.1	6.97e-06	1.55e-07	1.82e-07	2.8999999999999998e-08
CF10.4b:LP-DIR-AF3	CF10.4b:LP-DIR-AF	CF10.4b	1.9	273.6	62.7	0.003	0	0	0	3	273	This study	hargrave 2017-11-30 22:25:20	LT-AF-Z:LP-DIR-AF	g	28	u	4	273			pmagpy-3.22.1	7.03e-06	1.56e-07	1.85e-07	2.4e-08
CF10.4b:LP-DIR-AF4	CF10.4b:LP-DIR-AF	CF10.4b	1.9	272.7	63.9	0.004	0	0	0	4	273	This study	hargrave 2017-11-30 22:26:40	LT-AF-Z:LP-DIR-AF	g	29	u	4	273			pmagpy-3.22.1	7.13e-06	1.6300000000000002e-07	1.87e-07	2.77e-08
CF10.4b:LP-DIR-AF5	CF10.4b:LP-DIR-AF	CF10.4b	1.9	271.7	65.2	0.005	0	0	0	5	273	This study	hargrave 2017-11-30 22:28:00	LT-AF-Z:LP-DIR-AF	g	30	u	4	273			pmagpy-3.22.1	7.25e-06	1.67e-07	1.92e-07	2.66e-08
CF10.4b:LP-DIR-AF6	CF10.4b:LP-DIR-AF	CF10.4b	1.9	268.6	68.5	0.0075	0	0	0	6	273	This study	hargrave 2017-11-30 22:29:21	LT-AF-Z:LP-DIR-AF	g	31	u	4	273			pmagpy-3.22.1	7.58e-06	1.82e-07	2e-07	2.8599999999999998e-08
CF10.4b:LP-DIR-AF7	CF10.4b:LP-DIR-AF	CF10.4b	2	266.1	70.6	0.01	0	0	0	7	273	This study	hargrave 2017-11-30 22:30:41	LT-AF-Z:LP-DIR-AF	g	32	u	4	273			pmagpy-3.22.1	7.8e-06	1.9e-07	2.0600000000000002e-07	3.17e-08
CF10.4b:LP-DIR-AF8	CF10.4b:LP-DIR-AF	CF10.4b	2	264.4	71.8	0.0125	0	0	0	8	273	This study	hargrave 2017-11-30 22:32:01	LT-AF-Z:LP-DIR-AF	g	33	u	4	273			pmagpy-3.22.1	7.93e-06	1.97e-07	2.1100000000000002e-07	3.31e-08
CF10.4b:LP-DIR-AF9	CF10.4b:LP-DIR-AF	CF10.4b	2	263.3	72.5	0.015	0	0	0	9	273	This study	hargrave 2017-11-30 22:33:26	LT-AF-Z:LP-DIR-AF	g	34	u	4	273			pmagpy-3.22.1	7.99e-06	1.93e-07	2.1100000000000002e-07	3.49e-08
CF10.4b:LP-DIR-AF10	CF10.4b:LP-DIR-AF	CF10.4b	2	263.0	72.9	0.02	0	0	0	10	273	This study	hargrave 2017-11-30 22:34:46	LT-AF-Z:LP-DIR-AF	g	35	u	4	273			pmagpy-3.22.1	8e-06	2.0199999999999998e-07	2.12e-07	3.63e-08
