tab	measurements																												
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
CF16.2b:LP-DIR-AF18	CF16.2b:LP-DIR-AF	CF16.2b	1.2	0.8	-13.3	0.06	0	0	0	18	273	This study	hargrave 2017-12-01 18:43:29	LT-AF-Z:LP-DIR-AF	g	43	u	4	273			pmagpy-3.22.1	3.13E-06	4.02E-08	2.20E-08	5.27E-08	CF16.2	CF16	Copper Falls State Park
CF16.2b:LP-DIR-AF19	CF16.2b:LP-DIR-AF	CF16.2b	1.2	1.1	-13.7	0.07	0	0	0	19	273	This study	hargrave 2017-12-01 18:44:49	LT-AF-Z:LP-DIR-AF	g	44	u	4	273			pmagpy-3.22.1	3.00E-06	3.99E-08	1.96E-08	4.99E-08	CF16.2	CF16	Copper Falls State Park
CF16.2b:LP-DIR-AF20	CF16.2b:LP-DIR-AF	CF16.2b	1.2	1.5	-14.7	0.08	0	0	0	20	273	This study	hargrave 2017-12-01 18:46:11	LT-AF-Z:LP-DIR-AF	g	45	u	4	273			pmagpy-3.22.1	2.90E-06	4.03E-08	1.71E-08	4.78E-08	CF16.2	CF16	Copper Falls State Park
CF16.2b:LP-DIR-AF21	CF16.2b:LP-DIR-AF	CF16.2b	1.2	2.1	-14.7	0.09	0	0	0	21	273	This study	hargrave 2017-12-01 18:47:33	LT-AF-Z:LP-DIR-AF	g	46	u	4	273			pmagpy-3.22.1	2.80E-06	3.78E-08	1.98E-08	4.72E-08	CF16.2	CF16	Copper Falls State Park
CF16.2b:LP-DIR-AF22	CF16.2b:LP-DIR-AF	CF16.2b	1.2	1.9	-15	0.1	0	0	0	22	273	This study	hargrave 2017-12-01 18:48:55	LT-AF-Z:LP-DIR-AF	g	47	u	4	273			pmagpy-3.22.1	2.72E-06	3.76E-08	2.04E-08	4.62E-08	CF16.2	CF16	Copper Falls State Park
CF16.2b:LP-DIR-AF23	CF16.2b:LP-DIR-AF	CF16.2b	1.2	2.9	-15	0.12	0	0	0	23	273	This study	hargrave 2017-12-01 18:50:17	LT-AF-Z:LP-DIR-AF	g	48	u	4	273			pmagpy-3.22.1	2.66E-06	3.66E-08	1.94E-08	4.48E-08	CF16.2	CF16	Copper Falls State Park
CF16.2b:LP-DIR-AF24	CF16.2b:LP-DIR-AF	CF16.2b	1.2	2	-15.1	0.14	0	0	0	24	273	This study	hargrave 2017-12-01 18:51:42	LT-AF-Z:LP-DIR-AF	g	49	u	4	273			pmagpy-3.22.1	2.58E-06	3.59E-08	1.75E-08	4.27E-08	CF16.2	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF0	CF16.3b:LP-DIR-AF	CF16.3b	1.1	356.9	-2.2	0	0	0	0	0	273	This study	hargrave 2017-12-01 18:53:14	LT-NO:LP-DIR-AF	g	50	u	4	273			pmagpy-3.22.1	4.42E-06	4.91E-08	3.93E-08	7.47E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF1	CF16.3b:LP-DIR-AF	CF16.3b	1.1	356.9	-2.3	0.001	0	0	0	1	273	This study	hargrave 2017-12-01 18:54:35	LT-AF-Z:LP-DIR-AF	g	51	u	4	273			pmagpy-3.22.1	4.42E-06	4.73E-08	3.19E-08	7.50E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF2	CF16.3b:LP-DIR-AF	CF16.3b	1.1	357	-2.8	0.002	0	0	0	2	273	This study	hargrave 2017-12-01 18:55:56	LT-AF-Z:LP-DIR-AF	g	52	u	4	273			pmagpy-3.22.1	4.45E-06	4.76E-08	3.27E-08	7.58E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF3	CF16.3b:LP-DIR-AF	CF16.3b	1.2	357.1	-3.7	0.003	0	0	0	3	273	This study	hargrave 2017-12-01 18:57:17	LT-AF-Z:LP-DIR-AF	g	53	u	4	273			pmagpy-3.22.1	4.48E-06	4.67E-08	3.98E-08	7.80E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF4	CF16.3b:LP-DIR-AF	CF16.3b	1.1	357.1	-4.7	0.004	0	0	0	4	273	This study	hargrave 2017-12-01 18:58:38	LT-AF-Z:LP-DIR-AF	g	54	u	4	273			pmagpy-3.22.1	4.52E-06	4.83E-08	3.47E-08	7.77E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF5	CF16.3b:LP-DIR-AF	CF16.3b	1.1	357.2	-5.6	0.005	0	0	0	5	273	This study	hargrave 2017-12-01 19:01:43	LT-AF-Z:LP-DIR-AF	g	55	u	4	273			pmagpy-3.22.1	4.56E-06	4.98E-08	2.96E-08	7.92E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF6	CF16.3b:LP-DIR-AF	CF16.3b	1.1	357.3	-7.5	0.0075	0	0	0	6	273	This study	hargrave 2017-12-01 19:03:54	LT-AF-Z:LP-DIR-AF	g	56	u	4	273			pmagpy-3.22.1	4.67E-06	5.27E-08	2.72E-08	8.07E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF7	CF16.3b:LP-DIR-AF	CF16.3b	1.2	357.5	-8.9	0.01	0	0	0	7	273	This study	hargrave 2017-12-01 19:05:15	LT-AF-Z:LP-DIR-AF	g	57	u	4	273			pmagpy-3.22.1	4.76E-06	5.47E-08	3.71E-08	8.22E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF8	CF16.3b:LP-DIR-AF	CF16.3b	1.1	357.6	-10.3	0.0125	0	0	0	8	273	This study	hargrave 2017-12-01 19:06:36	LT-AF-Z:LP-DIR-AF	g	58	u	4	273			pmagpy-3.22.1	4.83E-06	5.83E-08	3.32E-08	8.09E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF9	CF16.3b:LP-DIR-AF	CF16.3b	1.1	358	-11.3	0.015	0	0	0	9	273	This study	hargrave 2017-12-01 19:07:57	LT-AF-Z:LP-DIR-AF	g	59	u	4	273			pmagpy-3.22.1	4.82E-06	6.07E-08	2.90E-08	8.02E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF10	CF16.3b:LP-DIR-AF	CF16.3b	1.2	358.4	-12.4	0.02	0	0	0	10	273	This study	hargrave 2017-12-01 19:09:17	LT-AF-Z:LP-DIR-AF	g	60	u	4	273			pmagpy-3.22.1	4.66E-06	6.02E-08	3.62E-08	7.74E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF11	CF16.3b:LP-DIR-AF	CF16.3b	1.1	358.7	-13	0.025	0	0	0	11	273	This study	hargrave 2017-12-01 19:10:39	LT-AF-Z:LP-DIR-AF	g	61	u	4	273			pmagpy-3.22.1	4.41E-06	5.84E-08	3.11E-08	7.16E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF12	CF16.3b:LP-DIR-AF	CF16.3b	1.1	359.2	-14.1	0.03	0	0	0	12	273	This study	hargrave 2017-12-01 19:12:00	LT-AF-Z:LP-DIR-AF	g	62	u	4	273			pmagpy-3.22.1	4.03E-06	5.49E-08	2.79E-08	6.47E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF13	CF16.3b:LP-DIR-AF	CF16.3b	1.1	359.7	-15.2	0.035	0	0	0	13	273	This study	hargrave 2017-12-01 19:13:22	LT-AF-Z:LP-DIR-AF	g	63	u	4	273			pmagpy-3.22.1	3.79E-06	5.33E-08	2.41E-08	5.99E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF14	CF16.3b:LP-DIR-AF	CF16.3b	1.2	359.9	-15.1	0.04	0	0	0	14	273	This study	hargrave 2017-12-01 19:14:45	LT-AF-Z:LP-DIR-AF	g	64	u	4	273			pmagpy-3.22.1	3.59E-06	4.93E-08	2.86E-08	5.79E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF15	CF16.3b:LP-DIR-AF	CF16.3b	1.1	0.1	-16.1	0.045	0	0	0	15	273	This study	hargrave 2017-12-01 19:16:06	LT-AF-Z:LP-DIR-AF	g	65	u	4	273			pmagpy-3.22.1	3.44E-06	4.90E-08	2.42E-08	5.37E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF16	CF16.3b:LP-DIR-AF	CF16.3b	1.1	0.2	-15.7	0.05	0	0	0	16	273	This study	hargrave 2017-12-01 19:17:40	LT-AF-Z:LP-DIR-AF	g	66	u	4	273			pmagpy-3.22.1	3.27E-06	4.64E-08	2.22E-08	5.14E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF17	CF16.3b:LP-DIR-AF	CF16.3b	1.2	0.5	-16.6	0.055	0	0	0	17	273	This study	hargrave 2017-12-01 19:19:02	LT-AF-Z:LP-DIR-AF	g	67	u	4	273			pmagpy-3.22.1	3.15E-06	4.49E-08	2.56E-08	4.99E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF18	CF16.3b:LP-DIR-AF	CF16.3b	1.2	0.8	-17.2	0.06	0	0	0	18	273	This study	hargrave 2017-12-01 19:20:22	LT-AF-Z:LP-DIR-AF	g	68	u	4	273			pmagpy-3.22.1	3.04E-06	4.43E-08	2.33E-08	4.69E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF19	CF16.3b:LP-DIR-AF	CF16.3b	1.1	1.3	-17.8	0.07	0	0	0	19	273	This study	hargrave 2017-12-01 19:21:43	LT-AF-Z:LP-DIR-AF	g	69	u	4	273			pmagpy-3.22.1	2.88E-06	4.26E-08	2.07E-08	4.40E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF20	CF16.3b:LP-DIR-AF	CF16.3b	1.2	1.4	-18.4	0.08	0	0	0	20	273	This study	hargrave 2017-12-01 19:23:04	LT-AF-Z:LP-DIR-AF	g	70	u	4	273			pmagpy-3.22.1	2.74E-06	3.93E-08	2.21E-08	4.25E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF21	CF16.3b:LP-DIR-AF	CF16.3b	1.1	2.1	-18.6	0.09	0	0	0	21	273	This study	hargrave 2017-12-01 19:24:25	LT-AF-Z:LP-DIR-AF	g	71	u	4	273			pmagpy-3.22.1	2.65E-06	3.86E-08	1.94E-08	4.02E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF22	CF16.3b:LP-DIR-AF	CF16.3b	1.1	2.5	-19	0.1	0	0	0	22	273	This study	hargrave 2017-12-01 19:25:46	LT-AF-Z:LP-DIR-AF	g	72	u	4	273			pmagpy-3.22.1	2.57E-06	3.82E-08	1.89E-08	3.84E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF23	CF16.3b:LP-DIR-AF	CF16.3b	1.2	2.5	-18.9	0.12	0	0	0	23	273	This study	hargrave 2017-12-01 19:27:07	LT-AF-Z:LP-DIR-AF	g	73	u	4	273			pmagpy-3.22.1	2.48E-06	3.58E-08	2.08E-08	3.73E-08	CF16.3	CF16	Copper Falls State Park
CF16.3b:LP-DIR-AF24	CF16.3b:LP-DIR-AF	CF16.3b	1.1	2.4	-18.4	0.14	0	0	0	24	273	This study	hargrave 2017-12-01 19:28:32	LT-AF-Z:LP-DIR-AF	g	74	u	4	273			pmagpy-3.22.1	2.40E-06	3.40E-08	1.92E-08	3.54E-08	CF16.3	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF0	CF16.4b:LP-DIR-AF	CF16.4b	1.1	357.1	-3.2	0	0	0	0	0	273	This study	hargrave 2017-12-01 19:30:00	LT-NO:LP-DIR-AF	g	75	u	4	273			pmagpy-3.22.1	3.76E-06	3.49E-08	2.86E-08	6.33E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF1	CF16.4b:LP-DIR-AF	CF16.4b	1.1	357	-3.3	0.001	0	0	0	1	273	This study	hargrave 2017-12-01 19:31:21	LT-AF-Z:LP-DIR-AF	g	76	u	4	273			pmagpy-3.22.1	3.76E-06	3.34E-08	2.27E-08	6.36E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF2	CF16.4b:LP-DIR-AF	CF16.4b	1.1	356.9	-3.8	0.002	0	0	0	2	273	This study	hargrave 2017-12-01 19:32:42	LT-AF-Z:LP-DIR-AF	g	77	u	4	273			pmagpy-3.22.1	3.80E-06	3.41E-08	2.89E-08	6.48E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF3	CF16.4b:LP-DIR-AF	CF16.4b	1.1	356.8	-4.6	0.003	0	0	0	3	273	This study	hargrave 2017-12-01 19:34:57	LT-AF-Z:LP-DIR-AF	g	78	u	4	273			pmagpy-3.22.1	3.86E-06	3.72E-08	2.72E-08	6.48E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF4	CF16.4b:LP-DIR-AF	CF16.4b	1.1	356.7	-5.5	0.004	0	0	0	4	273	This study	hargrave 2017-12-01 19:36:18	LT-AF-Z:LP-DIR-AF	g	79	u	4	273			pmagpy-3.22.1	3.92E-06	3.92E-08	2.31E-08	6.50E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF5	CF16.4b:LP-DIR-AF	CF16.4b	1.1	356.7	-6.1	0.005	0	0	0	5	273	This study	hargrave 2017-12-01 19:37:38	LT-AF-Z:LP-DIR-AF	g	80	u	4	273			pmagpy-3.22.1	3.98E-06	4.04E-08	2.93E-08	6.62E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF6	CF16.4b:LP-DIR-AF	CF16.4b	1.1	356.9	-8.2	0.0075	0	0	0	6	273	This study	hargrave 2017-12-01 19:39:50	LT-AF-Z:LP-DIR-AF	g	81	u	4	273			pmagpy-3.22.1	4.11E-06	4.57E-08	3.04E-08	6.74E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF7	CF16.4b:LP-DIR-AF	CF16.4b	1.1	357	-9.4	0.01	0	0	0	7	273	This study	hargrave 2017-12-01 19:41:10	LT-AF-Z:LP-DIR-AF	g	82	u	4	273			pmagpy-3.22.1	4.20E-06	5.03E-08	2.84E-08	6.68E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF8	CF16.4b:LP-DIR-AF	CF16.4b	1.1	357.2	-10.7	0.0125	0	0	0	8	273	This study	hargrave 2017-12-01 19:42:31	LT-AF-Z:LP-DIR-AF	g	83	u	4	273			pmagpy-3.22.1	4.26E-06	5.40E-08	2.76E-08	6.69E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF9	CF16.4b:LP-DIR-AF	CF16.4b	1.1	357.4	-11.3	0.015	0	0	0	9	273	This study	hargrave 2017-12-01 19:43:51	LT-AF-Z:LP-DIR-AF	g	84	u	4	273			pmagpy-3.22.1	4.26E-06	5.51E-08	2.41E-08	6.64E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF10	CF16.4b:LP-DIR-AF	CF16.4b	1.2	357.8	-12.9	0.02	0	0	0	10	273	This study	hargrave 2017-12-01 19:45:16	LT-AF-Z:LP-DIR-AF	g	85	u	4	273			pmagpy-3.22.1	4.16E-06	5.68E-08	4.26E-08	6.51E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF11	CF16.4b:LP-DIR-AF	CF16.4b	1.1	358.3	-14.2	0.025	0	0	0	11	273	This study	hargrave 2017-12-01 19:46:36	LT-AF-Z:LP-DIR-AF	g	86	u	4	273			pmagpy-3.22.1	3.99E-06	5.64E-08	2.48E-08	5.99E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF12	CF16.4b:LP-DIR-AF	CF16.4b	1.1	358.8	-15.5	0.03	0	0	0	12	273	This study	hargrave 2017-12-01 19:47:57	LT-AF-Z:LP-DIR-AF	g	87	u	4	273			pmagpy-3.22.1	3.69E-06	5.38E-08	2.35E-08	5.41E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF13	CF16.4b:LP-DIR-AF	CF16.4b	1.1	359.2	-16.1	0.035	0	0	0	13	273	This study	hargrave 2017-12-01 19:49:17	LT-AF-Z:LP-DIR-AF	g	88	u	4	273			pmagpy-3.22.1	3.49E-06	5.05E-08	2.84E-08	5.13E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF14	CF16.4b:LP-DIR-AF	CF16.4b	1.1	359.4	-16.6	0.04	0	0	0	14	273	This study	hargrave 2017-12-01 19:50:38	LT-AF-Z:LP-DIR-AF	g	89	u	4	273			pmagpy-3.22.1	3.33E-06	4.98E-08	2.39E-08	4.72E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF15	CF16.4b:LP-DIR-AF	CF16.4b	1.1	359.6	-16.9	0.045	0	0	0	15	273	This study	hargrave 2017-12-01 19:51:58	LT-AF-Z:LP-DIR-AF	g	90	u	4	273			pmagpy-3.22.1	3.19E-06	4.78E-08	2.23E-08	4.48E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF16	CF16.4b:LP-DIR-AF	CF16.4b	1.1	359.9	-17.4	0.05	0	0	0	16	273	This study	hargrave 2017-12-01 19:54:09	LT-AF-Z:LP-DIR-AF	g	91	u	4	273			pmagpy-3.22.1	3.05E-06	4.67E-08	2.07E-08	4.26E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF17	CF16.4b:LP-DIR-AF	CF16.4b	1.1	0.2	-17.7	0.055	0	0	0	17	273	This study	hargrave 2017-12-01 19:55:29	LT-AF-Z:LP-DIR-AF	g	92	u	4	273			pmagpy-3.22.1	2.94E-06	4.36E-08	2.59E-08	4.13E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF18	CF16.4b:LP-DIR-AF	CF16.4b	1.1	0.4	-17.9	0.06	0	0	0	18	273	This study	hargrave 2017-12-01 19:56:49	LT-AF-Z:LP-DIR-AF	g	93	u	4	273			pmagpy-3.22.1	2.85E-06	4.30E-08	2.46E-08	3.98E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF19	CF16.4b:LP-DIR-AF	CF16.4b	1.1	0.6	-18.9	0.07	0	0	0	19	273	This study	hargrave 2017-12-01 19:58:10	LT-AF-Z:LP-DIR-AF	g	94	u	4	273			pmagpy-3.22.1	2.70E-06	4.17E-08	2.08E-08	3.61E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF20	CF16.4b:LP-DIR-AF	CF16.4b	1.1	1.1	-19.5	0.08	0	0	0	20	273	This study	hargrave 2017-12-01 19:59:31	LT-AF-Z:LP-DIR-AF	g	95	u	4	273			pmagpy-3.22.1	2.59E-06	3.90E-08	2.39E-08	3.54E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF21	CF16.4b:LP-DIR-AF	CF16.4b	1.1	1.3	-19.9	0.09	0	0	0	21	273	This study	hargrave 2017-12-01 20:01:42	LT-AF-Z:LP-DIR-AF	g	96	u	4	273			pmagpy-3.22.1	2.51E-06	3.88E-08	2.24E-08	3.40E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF22	CF16.4b:LP-DIR-AF	CF16.4b	1.1	1.6	-20.2	0.1	0	0	0	22	273	This study	hargrave 2017-12-01 20:03:53	LT-AF-Z:LP-DIR-AF	g	97	u	4	273			pmagpy-3.22.1	2.45E-06	3.81E-08	2.10E-08	3.26E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF23	CF16.4b:LP-DIR-AF	CF16.4b	1.1	2.1	-20.3	0.12	0	0	0	23	273	This study	hargrave 2017-12-01 20:05:14	LT-AF-Z:LP-DIR-AF	g	98	u	4	273			pmagpy-3.22.1	2.36E-06	3.73E-08	2.06E-08	3.11E-08	CF16.4	CF16	Copper Falls State Park
CF16.4b:LP-DIR-AF24	CF16.4b:LP-DIR-AF	CF16.4b	1.1	3.3	-19.9	0.14	0	0	0	24	273	This study	hargrave 2017-12-01 20:06:38	LT-AF-Z:LP-DIR-AF	g	99	u	4	273			pmagpy-3.22.1	2.31E-06	3.61E-08	1.90E-08	3.02E-08	CF16.4	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF0	CF16.6b:LP-DIR-AF	CF16.6b	1	8.9	-21.9	0	0	0	0	0	273	This study	hargrave 2017-12-01 20:08:05	LT-NO:LP-DIR-AF	g	100	u	4	273			pmagpy-3.22.1	2.55E-06	3.71E-08	2.09E-08	3.18E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF1	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.9	-22	0.001	0	0	0	1	273	This study	hargrave 2017-12-01 20:09:26	LT-AF-Z:LP-DIR-AF	g	101	u	4	273			pmagpy-3.22.1	2.55E-06	3.57E-08	2.28E-08	3.22E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF2	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.9	-22.2	0.002	0	0	0	2	273	This study	hargrave 2017-12-01 20:10:46	LT-AF-Z:LP-DIR-AF	g	102	u	4	273			pmagpy-3.22.1	2.56E-06	3.60E-08	2.33E-08	3.20E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF3	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.9	-22.6	0.003	0	0	0	3	273	This study	hargrave 2017-12-01 20:12:06	LT-AF-Z:LP-DIR-AF	g	103	u	4	273			pmagpy-3.22.1	2.58E-06	3.66E-08	2.40E-08	3.19E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF4	CF16.6b:LP-DIR-AF	CF16.6b	1	8.8	-23	0.004	0	0	0	4	273	This study	hargrave 2017-12-01 20:13:27	LT-AF-Z:LP-DIR-AF	g	104	u	4	273			pmagpy-3.22.1	2.60E-06	3.82E-08	2.22E-08	3.12E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF5	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.8	-23.4	0.005	0	0	0	5	273	This study	hargrave 2017-12-01 20:14:47	LT-AF-Z:LP-DIR-AF	g	105	u	4	273			pmagpy-3.22.1	2.62E-06	3.77E-08	2.58E-08	3.22E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF6	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.7	-24.5	0.0075	0	0	0	6	273	This study	hargrave 2017-12-01 20:16:08	LT-AF-Z:LP-DIR-AF	g	106	u	4	273			pmagpy-3.22.1	2.67E-06	3.99E-08	2.67E-08	3.17E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF7	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.6	-25.5	0.01	0	0	0	7	273	This study	hargrave 2017-12-01 20:19:08	LT-AF-Z:LP-DIR-AF	g	107	u	4	273			pmagpy-3.22.1	2.71E-06	4.22E-08	2.73E-08	3.17E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF8	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.5	-26.4	0.0125	0	0	0	8	273	This study	hargrave 2017-12-01 20:20:28	LT-AF-Z:LP-DIR-AF	g	108	u	4	273			pmagpy-3.22.1	2.74E-06	4.31E-08	2.89E-08	3.13E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF9	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.6	-27.2	0.015	0	0	0	9	273	This study	hargrave 2017-12-01 20:21:49	LT-AF-Z:LP-DIR-AF	g	109	u	4	273			pmagpy-3.22.1	2.75E-06	4.37E-08	2.97E-08	3.07E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF10	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.7	-28.5	0.02	0	0	0	10	273	This study	hargrave 2017-12-01 20:23:09	LT-AF-Z:LP-DIR-AF	g	110	u	4	273			pmagpy-3.22.1	2.73E-06	4.41E-08	2.94E-08	2.90E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF11	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.8	-29.5	0.025	0	0	0	11	273	This study	hargrave 2017-12-01 20:24:30	LT-AF-Z:LP-DIR-AF	g	111	u	4	273			pmagpy-3.22.1	2.65E-06	4.36E-08	2.99E-08	2.79E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF12	CF16.6b:LP-DIR-AF	CF16.6b	1.1	8.9	-30.5	0.03	0	0	0	12	273	This study	hargrave 2017-12-01 20:25:50	LT-AF-Z:LP-DIR-AF	g	112	u	4	273			pmagpy-3.22.1	2.52E-06	4.20E-08	2.84E-08	2.56E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF13	CF16.6b:LP-DIR-AF	CF16.6b	1.1	9.1	-31	0.035	0	0	0	13	273	This study	hargrave 2017-12-01 20:27:10	LT-AF-Z:LP-DIR-AF	g	113	u	4	273			pmagpy-3.22.1	2.42E-06	4.00E-08	2.74E-08	2.41E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF14	CF16.6b:LP-DIR-AF	CF16.6b	1.1	9.3	-31.3	0.04	0	0	0	14	273	This study	hargrave 2017-12-01 20:28:32	LT-AF-Z:LP-DIR-AF	g	114	u	4	273			pmagpy-3.22.1	2.34E-06	3.88E-08	2.79E-08	2.31E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF15	CF16.6b:LP-DIR-AF	CF16.6b	1.1	9.4	-31.6	0.045	0	0	0	15	273	This study	hargrave 2017-12-01 20:29:52	LT-AF-Z:LP-DIR-AF	g	115	u	4	273			pmagpy-3.22.1	2.27E-06	3.83E-08	2.55E-08	2.15E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF16	CF16.6b:LP-DIR-AF	CF16.6b	1.1	9.5	-32	0.05	0	0	0	16	273	This study	hargrave 2017-12-01 20:31:13	LT-AF-Z:LP-DIR-AF	g	116	u	4	273			pmagpy-3.22.1	2.20E-06	3.61E-08	2.63E-08	2.17E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF17	CF16.6b:LP-DIR-AF	CF16.6b	1.1	9.6	-32.2	0.055	0	0	0	17	273	This study	hargrave 2017-12-01 20:32:33	LT-AF-Z:LP-DIR-AF	g	117	u	4	273			pmagpy-3.22.1	2.14E-06	3.54E-08	2.46E-08	2.07E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF18	CF16.6b:LP-DIR-AF	CF16.6b	1.1	9.7	-32.4	0.06	0	0	0	18	273	This study	hargrave 2017-12-01 20:33:54	LT-AF-Z:LP-DIR-AF	g	118	u	4	273			pmagpy-3.22.1	2.09E-06	3.49E-08	2.43E-08	2.03E-08	CF16.6	CF16	Copper Falls State Park
CF16.6b:LP-DIR-AF19	CF16.6b:LP-DIR-AF	CF16.6b	1.1	10.5	-32.8	0.07	0	0	0	19	273	This study	hargrave 2017-12-01 20:35:14	LT-AF-Z:LP-DIR-AF	g	119	u	4	273			pmagpy-3.22.1	2.02E-06	3.35E-08	2.36E-08	1.93E-08	CF16.6	CF16	Copper Falls State Park
